"obsID","alt","choice","price","fuelEconomy","accelTime","powertrain","outsideGood"
2639,2,0,25,25,6,"elec",0
2639,3,0,15,20,6,"gas",0
2639,4,1,0,0,0,"gas",1
2640,1,0,20,25,6,"elec",0
2640,2,0,20,30,7,"gas",0
2640,3,0,15,30,7,"gas",0
2640,4,1,0,0,0,"gas",1
2641,1,0,15,20,7,"gas",0
2641,2,0,15,25,8,"elec",0
2641,3,0,20,30,6,"elec",0
2641,4,1,0,0,0,"gas",1
2642,1,0,20,25,7,"gas",0
2642,2,0,15,30,8,"elec",0
2642,3,0,25,25,8,"gas",0
2642,4,1,0,0,0,"gas",1
2643,1,0,15,25,8,"elec",0
2643,2,0,20,25,6,"elec",0
2643,3,0,15,20,7,"gas",0
2643,4,1,0,0,0,"gas",1
2644,1,0,25,25,8,"elec",0
2644,2,0,25,25,8,"gas",0
2644,3,0,20,25,8,"elec",0
2644,4,1,0,0,0,"gas",1
2645,1,0,25,20,6,"elec",0
2645,2,0,20,20,6,"gas",0
2645,3,0,20,30,8,"gas",0
2645,4,1,0,0,0,"gas",1
2646,1,0,20,30,7,"elec",0
2646,2,0,20,20,7,"elec",0
2646,3,0,20,30,6,"elec",0
2646,4,1,0,0,0,"gas",1
2647,1,0,20,25,6,"elec",0
2647,2,0,20,25,6,"gas",0
2647,3,0,15,20,6,"elec",0
2647,4,1,0,0,0,"gas",1
2648,1,0,25,20,6,"gas",0
2648,2,0,15,20,8,"gas",0
2648,3,0,20,20,8,"elec",0
2648,4,1,0,0,0,"gas",1
2649,1,0,20,25,6,"elec",0
2649,2,0,15,20,6,"elec",0
2649,3,0,15,30,6,"gas",0
2649,4,1,0,0,0,"gas",1
2650,1,0,25,20,7,"elec",0
2650,2,0,15,20,8,"elec",0
2650,3,0,15,20,8,"gas",0
2650,4,1,0,0,0,"gas",1
2651,1,0,15,25,6,"gas",0
2651,2,0,25,20,6,"elec",0
2651,3,0,15,25,7,"gas",0
2651,4,1,0,0,0,"gas",1
2652,1,0,20,25,8,"elec",0
2652,2,0,20,20,7,"elec",0
2652,3,0,15,30,6,"elec",0
2652,4,1,0,0,0,"gas",1
2653,1,0,20,25,7,"gas",0
2653,2,0,25,30,8,"gas",0
2653,3,0,15,20,6,"elec",0
2653,4,1,0,0,0,"gas",1
2654,1,0,25,20,6,"gas",0
2654,2,0,20,30,7,"elec",0
2654,3,0,15,25,7,"gas",0
2654,4,1,0,0,0,"gas",1
2655,1,0,25,25,8,"elec",0
2655,2,0,20,20,7,"elec",0
2655,3,0,15,25,8,"elec",0
2655,4,1,0,0,0,"gas",1
2656,1,0,15,25,8,"gas",0
2656,2,0,15,25,7,"elec",0
2656,3,0,25,25,6,"gas",0
2656,4,1,0,0,0,"gas",1
2657,1,0,15,20,6,"elec",0
2657,2,0,15,25,7,"elec",0
2657,3,0,15,30,6,"gas",0
2657,4,1,0,0,0,"gas",1
2658,1,0,20,20,8,"elec",0
2658,2,0,25,25,6,"gas",0
2658,3,0,25,30,7,"gas",0
2658,4,1,0,0,0,"gas",1
2659,1,0,25,20,7,"gas",0
2659,2,0,15,30,7,"elec",0
2659,3,0,20,20,8,"gas",0
2659,4,1,0,0,0,"gas",1
2660,1,0,25,30,8,"elec",0
2660,2,0,20,30,6,"gas",0
2660,3,0,15,20,8,"elec",0
2660,4,1,0,0,0,"gas",1
2661,1,0,25,20,7,"gas",0
2661,2,0,25,30,7,"elec",0
2661,3,0,20,30,6,"elec",0
2661,4,1,0,0,0,"gas",1
2662,1,0,15,25,6,"elec",0
2662,2,0,25,20,8,"gas",0
2662,3,0,15,25,7,"elec",0
2662,4,1,0,0,0,"gas",1
2663,1,0,15,30,8,"elec",0
2663,2,0,20,25,6,"gas",0
2663,3,0,20,25,8,"elec",0
2663,4,1,0,0,0,"gas",1
2664,1,0,20,25,6,"gas",0
2664,2,0,25,20,8,"gas",0
2664,3,0,15,20,7,"elec",0
2664,4,1,0,0,0,"gas",1
2665,1,0,20,30,8,"gas",0
2665,2,0,15,25,6,"elec",0
2665,3,0,20,25,7,"gas",0
2665,4,1,0,0,0,"gas",1
2666,1,0,15,25,7,"gas",0
2666,2,0,20,20,6,"elec",0
2666,3,0,15,20,6,"gas",0
2666,4,1,0,0,0,"gas",1
2667,1,0,20,20,6,"gas",0
2667,2,0,15,25,6,"gas",0
2667,3,0,15,25,7,"gas",0
2667,4,1,0,0,0,"gas",1
2668,1,0,25,30,6,"gas",0
2668,2,0,15,20,8,"elec",0
2668,3,0,15,20,7,"elec",0
2668,4,1,0,0,0,"gas",1
2669,1,0,20,25,7,"elec",0
2669,2,0,20,30,7,"elec",0
2669,3,0,20,25,7,"gas",0
2669,4,1,0,0,0,"gas",1
2670,1,0,25,20,8,"gas",0
2670,2,0,20,20,7,"elec",0
2670,3,0,15,25,6,"gas",0
2670,4,1,0,0,0,"gas",1
2671,1,0,25,30,7,"elec",0
2671,2,0,25,25,6,"gas",0
2671,3,0,20,25,7,"gas",0
2671,4,1,0,0,0,"gas",1
2672,1,0,20,20,6,"elec",0
2672,2,0,25,30,7,"elec",0
2672,3,0,25,30,7,"gas",0
2672,4,1,0,0,0,"gas",1
2673,1,0,20,25,6,"elec",0
2673,2,0,15,25,6,"gas",0
2673,3,0,25,25,7,"gas",0
2673,4,1,0,0,0,"gas",1
2674,1,0,15,30,7,"gas",0
2674,2,0,15,30,8,"elec",0
2674,3,0,15,30,6,"gas",0
2674,4,1,0,0,0,"gas",1
2675,1,0,15,30,7,"gas",0
2675,2,0,20,25,6,"elec",0
2675,3,0,25,20,7,"elec",0
2675,4,1,0,0,0,"gas",1
2676,1,0,20,25,8,"gas",0
2676,2,0,20,20,7,"gas",0
2676,3,0,20,20,8,"elec",0
2676,4,1,0,0,0,"gas",1
2677,1,0,20,30,8,"elec",0
2677,2,0,20,25,7,"elec",0
2677,3,0,25,20,8,"gas",0
2677,4,1,0,0,0,"gas",1
2678,1,0,25,25,7,"elec",0
2678,2,0,25,25,8,"elec",0
2678,3,0,25,30,6,"gas",0
2678,4,1,0,0,0,"gas",1
2679,1,0,20,25,8,"elec",0
2679,2,0,20,30,7,"gas",0
2679,3,0,15,20,6,"elec",0
2679,4,1,0,0,0,"gas",1
2680,1,0,25,30,6,"gas",0
2680,2,0,20,20,6,"elec",0
2680,3,0,20,20,7,"gas",0
2680,4,1,0,0,0,"gas",1
2681,1,0,15,30,7,"gas",0
2681,2,0,25,30,6,"gas",0
2681,3,0,25,25,6,"elec",0
2681,4,1,0,0,0,"gas",1
2682,1,0,20,25,6,"elec",0
2682,2,0,20,25,8,"elec",0
2682,3,0,15,30,7,"elec",0
2682,4,1,0,0,0,"gas",1
2683,1,0,15,25,7,"elec",0
2683,2,0,15,25,8,"elec",0
2683,3,0,15,30,8,"elec",0
2683,4,1,0,0,0,"gas",1
2684,1,0,25,25,7,"gas",0
2684,2,0,20,25,6,"elec",0
2684,3,0,25,20,7,"elec",0
2684,4,1,0,0,0,"gas",1
2685,1,0,20,20,7,"gas",0
2685,2,0,15,30,7,"elec",0
2685,3,0,25,25,7,"elec",0
2685,4,1,0,0,0,"gas",1
2686,1,0,15,25,8,"elec",0
2686,2,0,25,20,6,"gas",0
2686,3,0,25,30,6,"gas",0
2686,4,1,0,0,0,"gas",1
2687,1,0,25,20,7,"gas",0
2687,2,0,20,30,7,"gas",0
2687,3,0,15,20,7,"gas",0
2687,4,1,0,0,0,"gas",1
2688,1,0,25,30,8,"gas",0
2688,2,0,20,30,6,"elec",0
2688,3,0,15,30,6,"gas",0
2688,4,1,0,0,0,"gas",1
2689,1,0,20,30,6,"elec",0
2689,2,0,25,30,7,"gas",0
2689,3,0,25,20,7,"gas",0
2689,4,1,0,0,0,"gas",1
2690,1,0,15,20,6,"gas",0
2690,2,0,15,25,7,"elec",0
2690,3,0,15,30,8,"gas",0
2690,4,1,0,0,0,"gas",1
2691,1,0,25,30,6,"gas",0
2691,2,0,15,25,8,"gas",0
2691,3,0,25,25,6,"elec",0
2691,4,1,0,0,0,"gas",1
2692,1,0,15,20,7,"elec",0
2692,2,0,15,20,8,"elec",0
2692,3,0,15,30,8,"gas",0
2692,4,1,0,0,0,"gas",1
2693,1,0,15,30,7,"gas",0
2693,2,0,15,30,8,"elec",0
2693,3,0,15,30,7,"elec",0
2693,4,1,0,0,0,"gas",1
2694,1,0,15,20,8,"gas",0
2694,2,0,20,25,6,"gas",0
2694,3,0,20,20,7,"gas",0
2694,4,1,0,0,0,"gas",1
2695,1,0,25,25,6,"gas",0
2695,2,0,20,20,6,"elec",0
2695,3,0,20,25,7,"gas",0
2695,4,1,0,0,0,"gas",1
2696,1,0,20,30,8,"elec",0
2696,2,0,15,30,7,"gas",0
2696,3,0,20,25,7,"gas",0
2696,4,1,0,0,0,"gas",1
2697,1,0,20,30,8,"gas",0
2697,2,0,25,25,6,"elec",0
2697,3,0,15,25,6,"elec",0
2697,4,1,0,0,0,"gas",1
2698,1,0,25,20,8,"elec",0
2698,2,0,20,30,8,"elec",0
2698,3,0,15,20,8,"elec",0
2698,4,1,0,0,0,"gas",1
2699,1,0,25,30,7,"elec",0
2699,2,0,15,25,6,"gas",0
2699,3,0,15,30,8,"elec",0
2699,4,1,0,0,0,"gas",1
2700,1,0,20,30,6,"gas",0
2700,2,0,20,20,8,"gas",0
2700,3,0,20,20,7,"elec",0
2700,4,1,0,0,0,"gas",1
2701,1,0,20,20,7,"gas",0
2701,2,0,15,20,6,"gas",0
2701,3,0,20,30,7,"elec",0
2701,4,1,0,0,0,"gas",1
2702,1,0,15,25,7,"elec",0
2702,2,0,25,25,6,"elec",0
2702,3,0,20,20,8,"gas",0
2702,4,1,0,0,0,"gas",1
2703,1,0,20,20,8,"gas",0
2703,2,0,15,30,7,"gas",0
2703,3,0,15,20,7,"gas",0
2703,4,1,0,0,0,"gas",1
2704,1,0,25,20,6,"elec",0
2704,2,0,20,30,6,"gas",0
2704,3,0,25,25,7,"gas",0
2704,4,1,0,0,0,"gas",1
2705,1,0,20,25,6,"elec",0
2705,2,0,15,25,6,"elec",0
2705,3,0,15,20,6,"gas",0
2705,4,1,0,0,0,"gas",1
2706,1,0,20,25,6,"gas",0
2706,2,0,20,25,7,"elec",0
2706,3,0,20,30,7,"elec",0
2706,4,1,0,0,0,"gas",1
2707,1,0,20,20,8,"gas",0
2707,2,0,15,20,7,"elec",0
2707,3,0,25,25,6,"elec",0
2707,4,1,0,0,0,"gas",1
2708,1,0,25,20,8,"elec",0
2708,2,0,20,30,8,"gas",0
2708,3,0,15,20,8,"gas",0
2708,4,1,0,0,0,"gas",1
2709,1,0,25,20,7,"elec",0
2709,2,0,15,30,7,"elec",0
2709,3,0,25,25,7,"gas",0
2709,4,1,0,0,0,"gas",1
2710,1,0,20,30,7,"elec",0
2710,2,0,20,25,7,"elec",0
2710,3,0,20,25,8,"gas",0
2710,4,1,0,0,0,"gas",1
2711,1,0,20,20,8,"gas",0
2711,2,0,25,30,8,"gas",0
2711,3,0,20,20,6,"gas",0
2711,4,1,0,0,0,"gas",1
2712,1,0,25,20,7,"elec",0
2712,2,0,20,20,8,"elec",0
2712,3,0,25,30,8,"gas",0
2712,4,1,0,0,0,"gas",1
2713,1,0,15,30,8,"elec",0
2713,2,0,20,20,8,"elec",0
2713,3,0,15,25,8,"gas",0
2713,4,1,0,0,0,"gas",1
2714,1,0,15,25,7,"gas",0
2714,2,0,20,20,7,"gas",0
2714,3,0,20,30,7,"gas",0
2714,4,1,0,0,0,"gas",1
2715,1,0,20,20,6,"elec",0
2715,2,0,25,30,7,"elec",0
2715,3,0,25,30,8,"gas",0
2715,4,1,0,0,0,"gas",1
2716,1,0,15,25,6,"elec",0
2716,2,0,15,25,8,"elec",0
2716,3,0,20,25,6,"elec",0
2716,4,1,0,0,0,"gas",1
2717,1,0,25,30,8,"elec",0
2717,2,0,20,25,8,"elec",0
2717,3,0,20,25,6,"elec",0
2717,4,1,0,0,0,"gas",1
2718,1,0,15,20,8,"gas",0
2718,2,0,20,20,6,"elec",0
2718,3,0,15,30,7,"elec",0
2718,4,1,0,0,0,"gas",1
2719,1,0,20,30,8,"gas",0
2719,2,0,15,25,8,"elec",0
2719,3,0,15,20,6,"gas",0
2719,4,1,0,0,0,"gas",1
2720,1,0,25,20,7,"gas",0
2720,2,0,15,25,8,"gas",0
2720,3,0,20,20,6,"elec",0
2720,4,1,0,0,0,"gas",1
2721,1,0,25,20,8,"elec",0
2721,2,0,25,30,7,"elec",0
2721,3,0,20,30,6,"elec",0
2721,4,1,0,0,0,"gas",1
2722,1,0,15,20,8,"gas",0
2722,2,0,25,25,8,"gas",0
2722,3,0,25,20,7,"gas",0
2722,4,1,0,0,0,"gas",1
2723,1,0,15,25,7,"gas",0
2723,2,0,25,30,6,"gas",0
2723,3,0,25,25,8,"elec",0
2723,4,1,0,0,0,"gas",1
2724,1,0,15,30,7,"gas",0
2724,2,0,15,30,8,"gas",0
2724,3,0,25,25,6,"elec",0
2724,4,1,0,0,0,"gas",1
2725,1,0,25,25,8,"elec",0
2725,2,0,25,20,7,"gas",0
2725,3,0,15,20,8,"gas",0
2725,4,1,0,0,0,"gas",1
2726,1,0,20,30,8,"gas",0
2726,2,0,20,30,7,"gas",0
2726,3,0,15,25,6,"gas",0
2726,4,1,0,0,0,"gas",1
2727,1,0,15,25,8,"gas",0
2727,2,0,15,25,7,"gas",0
2727,3,0,25,20,7,"elec",0
2727,4,1,0,0,0,"gas",1
2728,1,0,25,20,7,"elec",0
2728,2,1,15,30,7,"gas",0
2728,3,0,20,20,8,"gas",0
2728,4,0,0,0,0,"gas",1
2729,1,0,15,25,7,"elec",0
2729,2,0,15,25,8,"gas",0
2729,3,0,20,30,6,"elec",0
2729,4,1,0,0,0,"gas",1
2730,1,0,15,25,7,"elec",0
2730,2,0,25,30,7,"gas",0
2730,3,0,20,25,8,"gas",0
2730,4,1,0,0,0,"gas",1
2731,1,0,15,30,6,"gas",0
2731,2,0,20,25,7,"elec",0
2731,3,0,25,25,6,"elec",0
2731,4,1,0,0,0,"gas",1
2732,1,0,25,20,8,"elec",0
2732,2,0,15,25,7,"gas",0
2732,3,0,15,25,7,"elec",0
2732,4,1,0,0,0,"gas",1
2733,1,0,20,20,6,"elec",0
2733,2,0,25,30,7,"gas",0
2733,3,0,20,25,7,"gas",0
2733,4,1,0,0,0,"gas",1
2734,1,0,25,20,6,"gas",0
2734,2,0,20,25,8,"elec",0
2734,3,0,25,20,7,"elec",0
2734,4,1,0,0,0,"gas",1
2735,1,0,15,25,8,"gas",0
2735,2,0,20,30,8,"elec",0
2735,3,0,20,30,6,"gas",0
2735,4,1,0,0,0,"gas",1
2736,1,0,25,20,6,"elec",0
2736,2,0,20,20,7,"gas",0
2736,3,0,15,25,6,"gas",0
2736,4,1,0,0,0,"gas",1
2737,1,0,15,30,8,"elec",0
2737,2,0,25,20,8,"elec",0
2737,3,0,20,30,6,"gas",0
2737,4,1,0,0,0,"gas",1
2738,1,0,15,30,6,"elec",0
2738,2,0,25,25,6,"gas",0
2738,3,0,25,20,7,"elec",0
2738,4,1,0,0,0,"gas",1
2739,1,0,25,25,7,"elec",0
2739,2,0,20,30,8,"gas",0
2739,3,0,25,25,6,"gas",0
2739,4,1,0,0,0,"gas",1
2740,1,0,20,20,6,"gas",0
2740,2,0,25,25,6,"gas",0
2740,3,0,15,30,6,"gas",0
2740,4,1,0,0,0,"gas",1
2741,1,0,25,20,6,"elec",0
2741,2,0,25,30,7,"gas",0
2741,3,0,15,25,6,"elec",0
2741,4,1,0,0,0,"gas",1
2742,1,0,15,25,8,"gas",0
2742,2,0,25,30,8,"elec",0
2742,3,0,15,25,7,"gas",0
2742,4,1,0,0,0,"gas",1
2743,1,0,15,25,7,"gas",0
2743,2,0,15,30,7,"elec",0
2743,3,0,25,30,6,"gas",0
2743,4,1,0,0,0,"gas",1
2744,1,0,25,25,8,"gas",0
2744,2,0,25,25,6,"elec",0
2744,3,0,25,30,8,"elec",0
2744,4,1,0,0,0,"gas",1
2745,1,0,20,30,8,"elec",0
2745,2,0,25,20,7,"elec",0
2745,3,0,25,30,6,"gas",0
2745,4,1,0,0,0,"gas",1
2746,1,0,25,30,6,"gas",0
2746,2,0,20,20,7,"elec",0
2746,3,0,15,20,6,"gas",0
2746,4,1,0,0,0,"gas",1
2747,1,0,15,25,7,"gas",0
2747,2,0,20,20,7,"elec",0
2747,3,0,20,30,6,"elec",0
2747,4,1,0,0,0,"gas",1
2748,1,0,15,30,6,"elec",0
2748,2,0,15,30,8,"gas",0
2748,3,0,20,20,6,"gas",0
2748,4,1,0,0,0,"gas",1
2749,1,0,15,20,7,"gas",0
2749,2,0,20,30,7,"gas",0
2749,3,0,15,30,6,"elec",0
2749,4,1,0,0,0,"gas",1
2750,1,0,15,25,6,"gas",0
2750,2,0,25,30,6,"gas",0
2750,3,0,20,20,6,"elec",0
2750,4,1,0,0,0,"gas",1
2751,1,0,20,30,7,"elec",0
2751,2,0,20,30,8,"gas",0
2751,3,0,25,30,8,"gas",0
2751,4,1,0,0,0,"gas",1
2752,1,0,20,30,7,"elec",0
2752,2,0,20,20,6,"gas",0
2752,3,0,15,25,6,"gas",0
2752,4,1,0,0,0,"gas",1
2753,1,0,20,30,7,"elec",0
2753,2,0,20,30,8,"gas",0
2753,3,0,20,20,6,"gas",0
2753,4,1,0,0,0,"gas",1
2754,1,0,15,25,6,"elec",0
2754,2,0,25,25,6,"elec",0
2754,3,0,15,20,6,"elec",0
2754,4,1,0,0,0,"gas",1
2755,1,0,15,25,7,"elec",0
2755,2,0,20,30,6,"elec",0
2755,3,0,20,30,8,"elec",0
2755,4,1,0,0,0,"gas",1
2756,1,0,15,30,7,"gas",0
2756,2,0,25,25,8,"gas",0
2756,3,0,25,25,6,"elec",0
2756,4,1,0,0,0,"gas",1
2757,1,0,20,20,8,"elec",0
2757,2,0,25,25,7,"elec",0
2757,3,0,20,25,8,"elec",0
2757,4,1,0,0,0,"gas",1
2758,1,0,15,25,8,"elec",0
2758,2,0,15,20,8,"gas",0
2758,3,0,20,25,7,"gas",0
2758,4,1,0,0,0,"gas",1
2759,1,0,15,30,8,"elec",0
2759,2,0,15,25,8,"elec",0
2759,3,0,25,25,7,"gas",0
2759,4,1,0,0,0,"gas",1
2760,1,0,25,25,6,"elec",0
2760,2,0,25,20,8,"gas",0
2760,3,0,15,20,6,"gas",0
2760,4,1,0,0,0,"gas",1
2761,1,0,20,30,7,"gas",0
2761,2,0,15,20,6,"elec",0
2761,3,0,15,30,6,"gas",0
2761,4,1,0,0,0,"gas",1
2762,1,0,20,20,8,"gas",0
2762,2,0,20,25,6,"elec",0
2762,3,0,25,20,7,"elec",0
2762,4,1,0,0,0,"gas",1
2763,1,0,20,25,6,"gas",0
2763,2,0,20,20,7,"elec",0
2763,3,0,25,25,7,"elec",0
2763,4,1,0,0,0,"gas",1
2764,1,0,15,30,6,"gas",0
2764,2,0,20,30,6,"elec",0
2764,3,0,20,20,6,"gas",0
2764,4,1,0,0,0,"gas",1
2765,1,0,15,20,7,"elec",0
2765,2,0,20,25,8,"elec",0
2765,3,0,15,25,8,"elec",0
2765,4,1,0,0,0,"gas",1
2766,1,0,15,30,8,"elec",0
2766,2,0,15,20,6,"elec",0
2766,3,0,15,30,8,"gas",0
2766,4,1,0,0,0,"gas",1
2767,1,0,20,25,7,"gas",0
2767,2,0,15,25,7,"elec",0
2767,3,0,15,20,7,"gas",0
2767,4,1,0,0,0,"gas",1
2768,1,0,15,30,7,"gas",0
2768,2,0,25,20,8,"gas",0
2768,3,0,25,30,8,"gas",0
2768,4,1,0,0,0,"gas",1
2769,1,0,25,20,8,"gas",0
2769,2,0,25,25,7,"gas",0
2769,3,0,20,20,8,"gas",0
2769,4,1,0,0,0,"gas",1
2770,1,0,15,20,7,"gas",0
2770,2,0,25,20,8,"elec",0
2770,3,0,15,30,6,"elec",0
2770,4,1,0,0,0,"gas",1
2771,1,0,15,20,7,"gas",0
2771,2,0,25,20,6,"gas",0
2771,3,0,25,20,7,"elec",0
2771,4,1,0,0,0,"gas",1
2772,1,0,25,25,8,"gas",0
2772,2,0,15,30,8,"gas",0
2772,3,0,15,25,6,"elec",0
2772,4,1,0,0,0,"gas",1
2773,1,0,20,25,6,"gas",0
2773,2,0,25,30,8,"elec",0
2773,3,0,20,20,7,"elec",0
2773,4,1,0,0,0,"gas",1
2774,1,0,20,20,6,"gas",0
2774,2,0,25,20,7,"gas",0
2774,3,0,25,30,6,"elec",0
2774,4,1,0,0,0,"gas",1
2775,1,0,25,30,8,"elec",0
2775,2,0,15,25,6,"gas",0
2775,3,0,20,25,6,"elec",0
2775,4,1,0,0,0,"gas",1
2776,1,0,20,25,8,"gas",0
2776,2,0,15,30,6,"elec",0
2776,3,0,20,25,8,"elec",0
2776,4,1,0,0,0,"gas",1
2777,1,0,15,25,7,"gas",0
2777,2,0,20,25,7,"elec",0
2777,3,0,20,30,7,"elec",0
2777,4,1,0,0,0,"gas",1
2778,1,0,20,20,6,"gas",0
2778,2,0,25,30,6,"gas",0
2778,3,0,15,20,6,"elec",0
2778,4,1,0,0,0,"gas",1
2779,1,0,20,30,7,"gas",0
2779,2,0,15,25,6,"gas",0
2779,3,0,20,30,8,"gas",0
2779,4,1,0,0,0,"gas",1
2780,1,0,15,30,8,"gas",0
2780,2,0,25,20,7,"gas",0
2780,3,0,25,25,8,"gas",0
2780,4,1,0,0,0,"gas",1
2781,1,0,25,20,6,"elec",0
2781,2,0,20,30,8,"gas",0
2781,3,0,15,20,7,"elec",0
2781,4,1,0,0,0,"gas",1
2782,1,0,25,25,8,"elec",0
2782,2,0,20,30,8,"gas",0
2782,3,0,15,25,6,"gas",0
2782,4,1,0,0,0,"gas",1
2783,1,0,20,30,6,"elec",0
2783,2,0,20,20,6,"gas",0
2783,3,0,25,30,7,"elec",0
2783,4,1,0,0,0,"gas",1
2784,1,0,15,30,6,"gas",0
2784,2,0,20,20,8,"gas",0
2784,3,0,20,20,7,"elec",0
2784,4,1,0,0,0,"gas",1
2785,1,0,25,30,8,"gas",0
2785,2,0,25,30,7,"gas",0
2785,3,0,25,25,6,"gas",0
2785,4,1,0,0,0,"gas",1
2786,1,0,20,20,8,"elec",0
2786,2,0,20,25,7,"gas",0
2786,3,0,20,25,8,"elec",0
2786,4,1,0,0,0,"gas",1
2787,1,0,25,30,6,"gas",0
2787,2,0,20,25,6,"gas",0
2787,3,0,25,20,8,"gas",0
2787,4,1,0,0,0,"gas",1
2788,1,0,25,25,7,"elec",0
2788,2,0,20,30,6,"elec",0
2788,3,0,20,20,8,"gas",0
2788,4,1,0,0,0,"gas",1
2789,1,0,25,20,6,"gas",0
2789,2,0,20,30,8,"gas",0
2789,3,0,15,20,6,"gas",0
2789,4,1,0,0,0,"gas",1
2790,1,0,20,20,8,"gas",0
2790,2,0,20,20,6,"gas",0
2790,3,0,15,20,8,"gas",0
2790,4,1,0,0,0,"gas",1
2791,1,0,25,30,7,"elec",0
2791,2,0,20,30,7,"elec",0
2791,3,0,20,30,7,"gas",0
2791,4,1,0,0,0,"gas",1
2792,1,0,25,25,7,"elec",0
2792,2,0,15,20,7,"gas",0
2792,3,0,15,20,7,"elec",0
2792,4,1,0,0,0,"gas",1
2793,1,0,20,20,8,"elec",0
2793,2,0,25,30,8,"gas",0
2793,3,0,15,20,8,"elec",0
2793,4,1,0,0,0,"gas",1
2794,1,0,15,25,6,"gas",0
2794,2,0,15,30,8,"elec",0
2794,3,0,25,20,8,"elec",0
2794,4,1,0,0,0,"gas",1
2795,1,0,25,30,6,"gas",0
2795,2,0,20,30,8,"elec",0
2795,3,0,20,30,8,"gas",0
2795,4,1,0,0,0,"gas",1
2796,1,0,20,20,7,"elec",0
2796,2,0,20,25,6,"gas",0
2796,3,0,15,25,7,"gas",0
2796,4,1,0,0,0,"gas",1
2797,1,0,25,20,6,"gas",0
2797,2,0,25,25,8,"gas",0
2797,3,0,15,30,8,"elec",0
2797,4,1,0,0,0,"gas",1
2798,1,0,15,25,8,"elec",0
2798,2,0,20,30,6,"gas",0
2798,3,0,25,25,8,"gas",0
2798,4,1,0,0,0,"gas",1
2799,1,0,20,30,8,"elec",0
2799,2,0,15,20,6,"elec",0
2799,3,0,20,20,6,"gas",0
2799,4,1,0,0,0,"gas",1
2800,1,0,20,20,8,"gas",0
2800,2,0,15,30,8,"elec",0
2800,3,0,15,25,8,"elec",0
2800,4,1,0,0,0,"gas",1
2801,1,0,25,30,7,"elec",0
2801,2,0,20,20,7,"elec",0
2801,3,0,15,30,8,"elec",0
2801,4,1,0,0,0,"gas",1
2802,1,0,20,25,8,"gas",0
2802,2,0,20,20,7,"elec",0
2802,3,0,20,20,7,"gas",0
2802,4,1,0,0,0,"gas",1
2803,1,0,15,20,7,"elec",0
2803,2,0,20,25,8,"gas",0
2803,3,0,20,30,8,"elec",0
2803,4,1,0,0,0,"gas",1
2804,1,0,25,20,8,"gas",0
2804,2,0,20,25,6,"gas",0
2804,3,0,15,25,8,"elec",0
2804,4,1,0,0,0,"gas",1
2805,1,0,15,20,7,"gas",0
2805,2,0,15,25,6,"elec",0
2805,3,0,15,25,8,"elec",0
2805,4,1,0,0,0,"gas",1
2806,1,0,25,25,7,"elec",0
2806,2,0,20,20,8,"elec",0
2806,3,0,20,30,8,"elec",0
2806,4,1,0,0,0,"gas",1
2807,1,0,15,25,7,"gas",0
2807,2,0,15,25,6,"gas",0
2807,3,0,25,20,6,"elec",0
2807,4,1,0,0,0,"gas",1
2808,1,0,15,20,6,"elec",0
2808,2,0,25,30,7,"gas",0
2808,3,0,15,20,7,"gas",0
2808,4,1,0,0,0,"gas",1
2809,1,0,15,25,6,"gas",0
2809,2,0,15,30,7,"gas",0
2809,3,0,20,30,6,"gas",0
2809,4,1,0,0,0,"gas",1
2810,1,0,25,25,7,"elec",0
2810,2,0,15,20,6,"elec",0
2810,3,0,20,25,7,"elec",0
2810,4,1,0,0,0,"gas",1
2811,1,0,20,30,6,"elec",0
2811,2,0,15,25,7,"elec",0
2811,3,0,20,25,8,"gas",0
2811,4,1,0,0,0,"gas",1
2812,1,0,25,30,8,"elec",0
2812,2,0,15,25,6,"elec",0
2812,3,0,15,20,7,"gas",0
2812,4,1,0,0,0,"gas",1
2813,1,0,15,25,6,"elec",0
2813,2,0,15,30,6,"gas",0
2813,3,0,15,20,7,"elec",0
2813,4,1,0,0,0,"gas",1
2814,1,0,25,20,6,"gas",0
2814,2,0,15,25,7,"gas",0
2814,3,0,15,30,7,"gas",0
2814,4,1,0,0,0,"gas",1
2815,1,0,20,25,8,"elec",0
2815,2,0,25,30,6,"gas",0
2815,3,0,25,25,6,"elec",0
2815,4,1,0,0,0,"gas",1
2816,1,0,15,20,7,"gas",0
2816,2,0,15,30,6,"elec",0
2816,3,0,20,30,8,"gas",0
2816,4,1,0,0,0,"gas",1
2817,1,0,15,20,6,"elec",0
2817,2,0,20,30,6,"gas",0
2817,3,0,20,25,7,"elec",0
2817,4,1,0,0,0,"gas",1
2818,1,0,15,20,8,"gas",0
2818,2,0,15,30,8,"gas",0
2818,3,0,25,30,7,"elec",0
2818,4,1,0,0,0,"gas",1
2819,1,0,25,30,6,"elec",0
2819,2,0,25,20,7,"elec",0
2819,3,0,20,30,7,"elec",0
2819,4,1,0,0,0,"gas",1
2820,1,0,20,25,7,"elec",0
2820,2,0,25,20,7,"gas",0
2820,3,0,15,25,8,"elec",0
2820,4,1,0,0,0,"gas",1
2821,1,0,15,30,8,"elec",0
2821,2,0,25,20,6,"elec",0
2821,3,0,20,25,6,"gas",0
2821,4,1,0,0,0,"gas",1
2822,1,0,20,30,8,"elec",0
2822,2,0,15,30,6,"gas",0
2822,3,0,15,25,8,"elec",0
